date,annee,mois,region,marche,categorie,produit,unite,prix_fcfa,source
2019-05-16,2019,5,Est,Marché d'Abong-Mbang,Poissons & Fruits de mer,Tilapia frais,kg,1580,WFP/AgriPulse
2019-05-16,2019,5,Est,Marché d'Abong-Mbang,Poissons & Fruits de mer,Tilapia fumé,kg,1971,WFP/AgriPulse
2019-05-16,2019,5,Est,Marché d'Abong-Mbang,Légumes,Tomate,kg,336,WFP/AgriPulse
2019-05-16,2019,5,Est,Marché de Yokadouma,Viandes & Protéines,Wagashi (fromage),kg,1051,WFP/AgriPulse
2019-05-16,2019,5,Est,Marché de Yokadouma,Viandes & Protéines,Œufs,douzaine,1019,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Condiments & Épices,Ail,kg,1620,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Fruits,Ananas,pièce,530,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Légumineuses,Arachide,kg,497,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Fruits,Avocat,kg,606,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Bananes & Plantains,Banane dessert,kg,328,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Bananes & Plantains,Banane plantain,régime,1640,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Céréales,Blé,kg,516,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Viandes & Protéines,Bœuf,kg,2019,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Boissons & Cacao,Cacao,kg,790,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Boissons & Cacao,Café robusta,kg,1657,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Légumes,Carotte,kg,304,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Légumes,Choux,pièce,225,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Viandes & Protéines,Chèvre,kg,2223,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Poissons & Fruits de mer,Crevettes sèches,kg,3111,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Viandes & Protéines,Escargot,kg,2078,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Farines & Dérivés,Farine de blé,kg,448,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Farines & Dérivés,Farine de maïs,kg,253,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Légumes,Feuilles d'okok,botte,260,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Légumes,Feuilles de manioc,botte,196,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Farines & Dérivés,Gari (farine de manioc),kg,230,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Condiments & Épices,Gingembre,kg,867,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Légumes,Gombo (okra),kg,562,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Légumineuses,Haricot sec,kg,701,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Huiles & Matières grasses,Huile de palme,litre,1022,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Huiles & Matières grasses,Huile végétale raffinée,litre,865,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Tubercules,Igname,kg,264,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Tubercules,Macabo (taro),kg,167,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Fruits,Mangue,kg,277,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Tubercules,Manioc cossette,kg,196,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Tubercules,Manioc frais,kg,153,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Poissons & Fruits de mer,Maquereau frais,kg,690,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Céréales,Maïs blanc,kg,245,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Céréales,Maïs jaune,kg,253,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Céréales,Millet,kg,178,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Viandes & Protéines,Mouton,kg,2337,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Légumineuses,Niébé (haricot),kg,637,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Légumes,Oignon,kg,437,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Condiments & Épices,Oignon séché,kg,757,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Fruits,Orange,kg,219,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Fruits,Papaye,kg,224,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Fruits,Pastèque,kg,222,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Tubercules,Patate douce,kg,196,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Légumes,Piment frais,kg,925,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Légumineuses,Pois jaune,kg,450,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Tubercules,Pomme de terre,kg,471,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Viandes & Protéines,Porc,kg,1717,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Viandes & Protéines,Poulet,kg,1486,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Huiles & Matières grasses,Pâte d'arachide,kg,1224,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Céréales,Riz importé long grain,kg,509,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Céréales,Riz local,kg,397,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Poissons & Fruits de mer,Sardine,kg,747,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Condiments & Épices,Sel,kg,247,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Poissons & Fruits de mer,Silure (poisson-chat),kg,2028,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Légumineuses,Soja,kg,341,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Céréales,Sorgho blanc,kg,152,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Céréales,Sorgho rouge,kg,158,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Kousséri,Condiments & Épices,Sucre raffiné,kg,670,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Mokolo (EN),Farines & Dérivés,Tapioca,kg,250,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Boissons & Cacao,Thé,kg,1873,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Pouss,Poissons & Fruits de mer,Tilapia frais,kg,1682,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Poissons & Fruits de mer,Tilapia fumé,kg,1958,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Grand Marché de Maroua,Légumes,Tomate,kg,326,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Viandes & Protéines,Wagashi (fromage),kg,1165,WFP/AgriPulse
2019-05-16,2019,5,Extrême-Nord,Marché de Yagoua,Viandes & Protéines,Œufs,douzaine,1064,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Condiments & Épices,Ail,kg,2176,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Fruits,Ananas,pièce,659,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Légumineuses,Arachide,kg,619,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Fruits,Avocat,kg,837,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Bananes & Plantains,Banane dessert,kg,522,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Bananes & Plantains,Banane plantain,régime,2198,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Céréales,Blé,kg,623,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Viandes & Protéines,Bœuf,kg,2651,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Boissons & Cacao,Cacao,kg,974,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Boissons & Cacao,Café robusta,kg,2232,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Légumes,Carotte,kg,377,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Légumes,Choux,pièce,304,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Viandes & Protéines,Chèvre,kg,2812,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Poissons & Fruits de mer,Crevettes sèches,kg,3868,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Viandes & Protéines,Escargot,kg,2636,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Farines & Dérivés,Farine de blé,kg,660,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Farines & Dérivés,Farine de maïs,kg,313,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Légumes,Feuilles d'okok,botte,330,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Légumes,Feuilles de manioc,botte,249,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Farines & Dérivés,Gari (farine de manioc),kg,307,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Condiments & Épices,Gingembre,kg,1308,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Légumes,Gombo (okra),kg,706,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Légumineuses,Haricot sec,kg,879,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Huiles & Matières grasses,Huile de palme,litre,1308,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Huiles & Matières grasses,Huile végétale raffinée,litre,1246,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Tubercules,Igname,kg,327,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Tubercules,Macabo (taro),kg,173,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Fruits,Mangue,kg,414,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Tubercules,Manioc cossette,kg,261,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Tubercules,Manioc frais,kg,204,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Poissons & Fruits de mer,Maquereau frais,kg,882,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Céréales,Maïs blanc,kg,340,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Céréales,Maïs jaune,kg,316,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Céréales,Millet,kg,276,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Viandes & Protéines,Mouton,kg,3083,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Légumineuses,Niébé (haricot),kg,773,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Légumes,Oignon,kg,549,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Condiments & Épices,Oignon séché,kg,902,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Fruits,Orange,kg,304,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Fruits,Papaye,kg,332,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Fruits,Pastèque,kg,284,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Tubercules,Patate douce,kg,246,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Légumes,Piment frais,kg,1262,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Légumineuses,Pois jaune,kg,624,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Tubercules,Pomme de terre,kg,630,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Viandes & Protéines,Porc,kg,2085,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Viandes & Protéines,Poulet,kg,2116,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Huiles & Matières grasses,Pâte d'arachide,kg,1530,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Céréales,Riz importé long grain,kg,709,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Céréales,Riz local,kg,498,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Poissons & Fruits de mer,Sardine,kg,1005,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Condiments & Épices,Sel,kg,312,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Poissons & Fruits de mer,Silure (poisson-chat),kg,2442,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché New-Deïdo,Légumineuses,Soja,kg,481,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Céréales,Sorgho blanc,kg,181,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Céréales,Sorgho rouge,kg,190,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Condiments & Épices,Sucre raffiné,kg,858,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Farines & Dérivés,Tapioca,kg,318,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Boissons & Cacao,Thé,kg,2385,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Poissons & Fruits de mer,Tilapia frais,kg,2125,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Central de Douala,Poissons & Fruits de mer,Tilapia fumé,kg,2717,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché d'Eko,Légumes,Tomate,kg,419,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché Artisanal de Douala,Viandes & Protéines,Wagashi (fromage),kg,1517,WFP/AgriPulse
2019-05-16,2019,5,Littoral,Marché PK10,Viandes & Protéines,Œufs,douzaine,1298,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Condiments & Épices,Ail,kg,1709,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Fruits,Ananas,pièce,523,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Légumineuses,Arachide,kg,495,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Fruits,Avocat,kg,636,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Bananes & Plantains,Banane dessert,kg,371,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Bananes & Plantains,Banane plantain,régime,1664,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Céréales,Blé,kg,431,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Viandes & Protéines,Bœuf,kg,2173,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Boissons & Cacao,Cacao,kg,913,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Boissons & Cacao,Café robusta,kg,1748,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Légumes,Carotte,kg,285,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Légumes,Choux,pièce,237,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Viandes & Protéines,Chèvre,kg,2348,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Poissons & Fruits de mer,Crevettes sèches,kg,2680,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Viandes & Protéines,Escargot,kg,2367,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Farines & Dérivés,Farine de blé,kg,486,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Farines & Dérivés,Farine de maïs,kg,263,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Légumes,Feuilles d'okok,botte,264,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Légumes,Feuilles de manioc,botte,207,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Farines & Dérivés,Gari (farine de manioc),kg,254,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Condiments & Épices,Gingembre,kg,1118,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Légumes,Gombo (okra),kg,533,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Légumineuses,Haricot sec,kg,678,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Huiles & Matières grasses,Huile de palme,litre,903,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Huiles & Matières grasses,Huile végétale raffinée,litre,974,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Tubercules,Igname,kg,285,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Tubercules,Macabo (taro),kg,174,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Fruits,Mangue,kg,342,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Tubercules,Manioc cossette,kg,210,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Tubercules,Manioc frais,kg,178,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Poissons & Fruits de mer,Maquereau frais,kg,683,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Céréales,Maïs blanc,kg,291,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Céréales,Maïs jaune,kg,255,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Céréales,Millet,kg,172,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Viandes & Protéines,Mouton,kg,2496,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Légumineuses,Niébé (haricot),kg,620,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Légumes,Oignon,kg,482,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Condiments & Épices,Oignon séché,kg,733,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Fruits,Orange,kg,244,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Fruits,Papaye,kg,270,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Fruits,Pastèque,kg,211,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Tubercules,Patate douce,kg,187,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Légumes,Piment frais,kg,938,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Légumineuses,Pois jaune,kg,509,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Tubercules,Pomme de terre,kg,471,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Viandes & Protéines,Porc,kg,1632,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Viandes & Protéines,Poulet,kg,1681,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Huiles & Matières grasses,Pâte d'arachide,kg,1227,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Céréales,Riz importé long grain,kg,525,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Céréales,Riz local,kg,414,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Poissons & Fruits de mer,Sardine,kg,811,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Condiments & Épices,Sel,kg,261,WFP/AgriPulse
2019-05-16,2019,5,Nord,Grand-Marché de Garoua,Poissons & Fruits de mer,Silure (poisson-chat),kg,1822,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Légumineuses,Soja,kg,357,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Céréales,Sorgho blanc,kg,178,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de noix de kola de Garoua,Céréales,Sorgho rouge,kg,162,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Condiments & Épices,Sucre raffiné,kg,726,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Farines & Dérivés,Tapioca,kg,282,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Boissons & Cacao,Thé,kg,1884,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Garoua,Poissons & Fruits de mer,Tilapia frais,kg,1578,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Poissons & Fruits de mer,Tilapia fumé,kg,2157,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Légumes,Tomate,kg,358,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché coopératif du Nord,Viandes & Protéines,Wagashi (fromage),kg,1090,WFP/AgriPulse
2019-05-16,2019,5,Nord,Marché de Guider,Viandes & Protéines,Œufs,douzaine,1096,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Condiments & Épices,Ail,kg,1928,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Nkwen,Fruits,Ananas,pièce,584,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Légumineuses,Arachide,kg,578,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Nkwen,Fruits,Avocat,kg,667,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Central de Bamenda,Bananes & Plantains,Banane dessert,kg,401,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Bananes & Plantains,Banane plantain,régime,1903,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Alimentaire de Bamenda,Céréales,Blé,kg,545,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Viandes & Protéines,Bœuf,kg,2369,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Boissons & Cacao,Cacao,kg,830,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Boissons & Cacao,Café robusta,kg,1987,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Alimentaire de Bamenda,Légumes,Carotte,kg,319,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Légumes,Choux,pièce,271,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Chèvre,kg,2539,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Central de Bamenda,Poissons & Fruits de mer,Crevettes sèches,kg,3329,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Nkwen,Viandes & Protéines,Escargot,kg,2429,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Nkwen,Farines & Dérivés,Farine de blé,kg,548,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Alimentaire de Bamenda,Farines & Dérivés,Farine de maïs,kg,291,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Bamenda Mile Four,Légumes,Feuilles d'okok,botte,316,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Légumes,Feuilles de manioc,botte,218,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Central de Bamenda,Farines & Dérivés,Gari (farine de manioc),kg,263,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Nkwen,Condiments & Épices,Gingembre,kg,1075,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Nkwen,Légumes,Gombo (okra),kg,635,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Légumineuses,Haricot sec,kg,722,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Alimentaire de Bamenda,Huiles & Matières grasses,Huile de palme,litre,1017,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Bamenda Mile Four,Huiles & Matières grasses,Huile végétale raffinée,litre,1121,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Alimentaire de Bamenda,Tubercules,Igname,kg,306,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Alimentaire de Bamenda,Tubercules,Macabo (taro),kg,180,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché de Bamenda Mile Four,Fruits,Mangue,kg,328,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Central de Bamenda,Tubercules,Manioc cossette,kg,243,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Cattle Market de Bamenda,Tubercules,Manioc frais,kg,185,WFP/AgriPulse
2019-05-16,2019,5,Nord-Ouest,Marché Central de Bamenda,Poissons & Fruits de mer,Maquereau frais,kg,814,WFP/AgriPulse
